id,name,version,chain,mint_opens_at,supply,minted,currency,primary_volume,primary_sales,secondary_volume,total_volume,total_sales,total_volume_usd
9148,geo-ink,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:40:24+00:00,13,13,XTZ,8.0,13,1.47,9.47,15,34.26
9149,Grimmy,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:46:54+00:00,2,2,XTZ,0.66,2,0.0,0.66,2,2.71
9150,Unswept Floor,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:51:54+00:00,32,32,XTZ,42.0,32,22.49,64.49,34,185.94
9151,Let's Just Call it Worms,fxhash 1.0 (Tezos),TEZOS,2022-02-10T14:52:24+00:00,30,30,XTZ,2.0,30,0.0,2.0,30,8.66
9152,The MetaMorphosis,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:52:24+00:00,7,7,XTZ,7.0,7,0.0,7.0,7,25.23
9153,₴Ø₣₮ ₵Ɽ₳₵₭ɆⱤ₴ ,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:54:24+00:00,25,25,XTZ,15.0,25,0.0,15.0,25,63.33
9154,Queen,fxhash 1.0 (Tezos),TEZOS,2022-02-10T14:57:24+00:00,9,9,XTZ,9.0,9,0.0,9.0,9,34.88
9155,Falling,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:00:54+00:00,4,4,XTZ,2.0,4,0.1,2.1,5,8.93
9156,Woman in Austin - Keep it weird,fxhash 1.0 (Tezos),TEZOS,2022-02-10T18:15:54+00:00,11,11,XTZ,5.5,11,0.0,5.5,11,21.11
9157,Trigonometry,fxhash 1.0 (Tezos),TEZOS,2022-02-10T18:18:54+00:00,25,25,XTZ,12.5,25,1.0,13.5,26,52.33
9159,SpotLight,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:29:54+00:00,3,3,XTZ,3.0,3,0.0,3.0,3,12.82
9160,Heartstart,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:33:54+00:00,44,44,XTZ,44.0,44,23.6,67.6,51,201.49
9161,Stone Composition,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:44:54+00:00,32,32,XTZ,160.0,32,14.0,174.0,35,605.93
9162,cositas sutiles del texto zurcido,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:47:54+00:00,46,46,XTZ,40.48,46,23.579,64.059,49,192.23
9163,Steam GRLS,fxhash 1.0 (Tezos),TEZOS,2022-02-10T15:49:54+00:00,15,15,XTZ,30.0,15,0.0,30.0,15,120.54
9165,Cracks,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:07:24+00:00,15,15,XTZ,15.0,15,10.801,25.801,21,94.54
9166,Linez,fxhash 1.0 (Tezos),TEZOS,2022-02-10T16:16:54+00:00,3,3,XTZ,0.6,3,0.0,0.6,3,2.17
9167,Exploding Skulls,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:32:54+00:00,1,1,XTZ,2.0,1,0.0,2.0,1,8.38
9168,Akuma 👹,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:37:54+00:00,72,72,XTZ,720.0,72,72.409696,792.409696,83,3241.41
9169,Journey Through The Astral Valleys,fxhash 1.0 (Tezos),TEZOS,2022-02-10T16:45:54+00:00,11,11,XTZ,10.0,11,0.249,10.249,12,39.93
917,What's your Unknown Pleasures?,fxhash 1.0 (Tezos),TEZOS,2021-11-23T09:41:02+00:00,14,14,XTZ,21.814,14,6.66,28.474,15,106.18
9170,Tezzle 2.0,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:48:54+00:00,8,8,XTZ,0.888,8,0.0,0.888,8,3.63
9171,Important geese,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:01:24+00:00,20,20,XTZ,4.0,20,0.0,4.0,20,16.7
9172,Exit South West,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:01:24+00:00,0,0,XTZ,0.0,0,0.0,0.0,0,0.0
9173,varta وَرت,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:08:54+00:00,1,1,XTZ,3.0,1,0.0,3.0,1,12.84
9175,Portals,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:47:24+00:00,5,5,XTZ,10.0,5,0.0,10.0,5,38.02
9176,Solfeggi,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:55:24+00:00,12,12,XTZ,6.0,12,0.5,6.5,13,26.82
9178,Symbolic Eye,fxhash 1.0 (Tezos),TEZOS,2022-02-10T17:58:24+00:00,9,9,XTZ,5.0,9,1.256,6.256,11,19.42
9179,Stoner Stick People,fxhash 1.0 (Tezos),TEZOS,2022-02-10T21:08:24+00:00,250,250,XTZ,250.0,250,54.8899,304.8899,278,1237.31
918,Rainbowscillator #2,fxhash 1.0 (Tezos),TEZOS,2021-11-23T09:43:32+00:00,100,100,XTZ,100.0,100,257.2,357.2,130,833.84
9180,Plant energy,fxhash 1.0 (Tezos),TEZOS,2022-02-10T21:09:24+00:00,88,88,XTZ,14.96,88,46.91,61.87,108,98.26
9181,CircGrid,fxhash 1.0 (Tezos),TEZOS,2022-02-10T18:16:24+00:00,256,256,XTZ,25.6,256,5.9,31.5,265,107.2
9182,Fish_net,fxhash 1.0 (Tezos),TEZOS,2022-02-10T21:33:24+00:00,7,7,XTZ,10.5,7,0.0,10.5,7,42.99
9183,Sinescape,fxhash 1.0 (Tezos),TEZOS,2022-02-10T18:34:24+00:00,24,24,XTZ,36.0,24,0.0,36.0,24,132.61
9184,Paper Pinups ,fxhash 1.0 (Tezos),TEZOS,2022-02-10T22:11:54+00:00,55,55,XTZ,55.0,55,35.7069,90.7069,77,367.16
9185,Pastel Pop Weave,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:15:24+00:00,6,6,XTZ,3.0,6,5.0,8.0,7,16.21
9186,"Red, Grey and Circles",fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:16:24+00:00,16,16,XTZ,8.0,16,0.0,8.0,16,30.84
9187,Barriers,fxhash 1.0 (Tezos),TEZOS,2022-02-10T22:19:24+00:00,20,20,XTZ,6.0,20,0.7,6.7,21,26.5
9188,Bee's Life Paths,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:19:54+00:00,48,48,XTZ,24.0,48,3.8,27.8,50,96.45
9189,Lonely Landscape,fxhash 1.0 (Tezos),TEZOS,2022-02-10T22:25:54+00:00,11,11,XTZ,11.0,11,1.0,12.0,12,45.07
919,SHARP YEAR WIND POWER,fxhash 1.0 (Tezos),TEZOS,2021-11-23T09:50:52+00:00,4,4,XTZ,4.8,4,0.0,4.8,4,21.54
9190,Generative Moon,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:28:54+00:00,4,4,XTZ,4.0,4,0.0,4.0,4,15.79
9191,ZabK5 - minimalistic noise-scroller,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:35:54+00:00,28,28,XTZ,12.5,28,95.0,107.5,30,75.99
9192,Flower,fxhash 1.0 (Tezos),TEZOS,2022-02-10T19:45:24+00:00,13,13,XTZ,6.5,13,1.0,7.5,14,27.97
9193,Perlin Worms Revamped (Audio Reactive) ,fxhash 1.0 (Tezos),TEZOS,2022-02-10T22:52:24+00:00,6,6,XTZ,4.5,6,0.5,5.0,7,20.45
9194,A little boat on an Adventure,fxhash 1.0 (Tezos),TEZOS,2022-02-10T22:55:24+00:00,68,68,XTZ,170.0,68,6.0,176.0,70,704.55
9195,Sky Tokens,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:06:04+00:00,15,15,XTZ,15.0,15,0.0,15.0,15,61.2
9196,Wolves,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:14:04+00:00,5,5,XTZ,10.0,5,0.0,10.0,6,41.2
9197,ASCII Squigl,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:20:14+00:00,20,20,XTZ,20.0,20,0.0,20.0,20,82.88
9198,TERROR404 x DOS_artifacts,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:20:44+00:00,256,256,XTZ,512.0,256,93.699,605.699,276,2296.34
9199,Tessellatum,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:21:14+00:00,36,36,XTZ,30.7,36,5.0,35.7,39,113.54
92,Winterland,fxhash 1.0 (Tezos),TEZOS,2021-11-15T10:01:58+00:00,250,250,XTZ,250.0,250,1579.61,1829.61,334,7371.98
9201,Search V2,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:36:44+00:00,64,64,XTZ,0.0,64,4.7,4.7,68,5.11
9202,Mushroom Atlas,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:40:14+00:00,63,63,XTZ,378.0,63,31.085,409.085,69,1540.73
9203,LostSoul,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:48:44+00:00,157,157,XTZ,157.0,157,15.0,172.0,163,684.35
9204,3.5 Pigeons of the Apocalypse,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:51:44+00:00,5,5,XTZ,4.997,5,5.9,10.897,7,37.04
9205,[M]asked Entity,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:53:44+00:00,1,1,XTZ,1.0,1,0.0,1.0,1,3.79
9206,Interrupts,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:55:44+00:00,32,32,XTZ,17.0,32,3.0,20.0,36,67.8
9207,neon waves,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:55:44+00:00,25,25,XTZ,12.5,25,0.0,12.5,25,46.44
9208,Astral Seeds,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:55:44+00:00,6,6,XTZ,2.85,6,0.0,2.85,6,11.18
9209,DESOLATE_SITUATION,fxhash 1.0 (Tezos),TEZOS,2022-02-10T23:59:14+00:00,30,30,XTZ,30.0,30,56.49,86.49,33,360.12
921,TOKYO GALAXY: Shibuya,fxhash 1.0 (Tezos),TEZOS,2021-11-23T09:57:22+00:00,100,100,XTZ,100.0,100,136.5,236.5,108,573.38
9210,Valentine's Day 2022,fxhash 1.0 (Tezos),TEZOS,2022-02-10T20:59:44+00:00,30,30,XTZ,34.0,30,0.0,34.0,30,141.62
9211,Countdown,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:00:34+00:00,365,365,XTZ,1092.0,365,486.23,1578.23,429,5805.85
9212,Just Breathe (PRIDE),fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:01:34+00:00,3,3,XTZ,0.9,3,0.0,0.9,3,3.59
9213,Unheard Voices,fxhash 1.0 (Tezos),TEZOS,2022-02-13T07:07:14+00:00,128,128,XTZ,1160.0,128,1466.818,2626.818,173,10168.79
9214,Bifröst,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:07:14+00:00,5,5,XTZ,9.0,5,3.0,12.0,6,36.63
9215,valenTezines,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:09:44+00:00,31,31,XTZ,16.52196,31,2.0,18.52196,32,72.11
9216,Watercolor on Burning Ship,fxhash 1.0 (Tezos),TEZOS,2022-02-13T07:19:24+00:00,5,5,XTZ,5.0,5,0.0,5.0,5,18.65
9217,ATOM,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:31:34+00:00,6,6,XTZ,6.0,6,0.0,6.0,6,24.48
9218,Forbidden Fruits,fxhash 1.0 (Tezos),TEZOS,2022-02-13T07:37:34+00:00,64,64,XTZ,96.0,64,37.0,133.0,74,464.72
9219,Shattered Giant,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:45:34+00:00,5,5,XTZ,10.0,5,0.0,10.0,5,35.52
9220,VACUUM,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:45:34+00:00,4,4,XTZ,12.0,4,2.8,14.8,5,57.41
9222,Tokyo Dew,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:51:34+00:00,1,1,XTZ,2.5,1,0.0,2.5,1,10.1
9223,Melon Eyes Behind Bars,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:53:04+00:00,22,22,XTZ,14.0,22,0.0,14.0,22,49.26
9224,Broken tunnels,fxhash 1.0 (Tezos),TEZOS,2022-02-13T07:57:04+00:00,20,20,XTZ,5.0,20,2.5,7.5,21,28.56
9225,Modular synthesizer,fxhash 1.0 (Tezos),TEZOS,2022-02-13T07:58:04+00:00,64,64,XTZ,320.0,64,53.5,373.5,72,1365.73
9226,B-Z Reaction Diffusion,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:00:04+00:00,64,64,XTZ,12.6,64,0.0,12.6,64,46.57
9227,Let's Talk About Mediocrity,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:01:04+00:00,60,60,XTZ,60.0,60,18.74,78.74,77,262.98
9228,Polluted Colors,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:02:04+00:00,20,20,XTZ,10.0,20,0.663,10.663,24,39.87
9229,Dynamical System,fxhash 1.0 (Tezos),TEZOS,2022-02-13T08:05:04+00:00,15,15,XTZ,15.0,15,2.09,17.09,18,64.69
923,EAT THE WORLD,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:00:52+00:00,16,16,XTZ,16.0,16,2.0,18.0,17,88.2
9230,Disintegrated Astral Artefact,fxhash 1.0 (Tezos),TEZOS,2022-02-13T08:12:04+00:00,4,4,XTZ,4.0,4,0.0,4.0,4,15.84
9232,Simple some shapes,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:17:34+00:00,0,0,XTZ,0.0,0,0.0,0.0,0,0.0
9233,Piove 💧,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:29:04+00:00,80,80,XTZ,200.0,80,64.4,264.4,106,789.98
9234,paintmove,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:32:34+00:00,2,2,XTZ,0.5,2,0.0,0.5,2,2.02
9235,blk,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:41:04+00:00,1,1,XTZ,0.75,1,0.0,0.75,1,2.98
9237,Minimalism 2: Dunes,fxhash 1.0 (Tezos),TEZOS,2022-02-13T08:46:34+00:00,20,20,XTZ,5.0,20,8.143,13.143,30,40.91
9238,"Artificial Flower 2 (2022), walkers series",fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:54:34+00:00,12,12,XTZ,30.374,12,5.0,35.374,13,107.08
9239,crypto honeycombs #N,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:56:04+00:00,3,3,XTZ,0.39,3,0.0,0.39,3,1.52
924,Infinitely derived map,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:06:02+00:00,0,0,XTZ,0.0,0,0.0,0.0,0,0.0
9241,polygonism,fxhash 1.0 (Tezos),TEZOS,2022-02-13T09:06:34+00:00,15,15,XTZ,5.15,15,2.0,7.15,16,19.89
9242,Bee's Life Paths | LITE,fxhash 1.0 (Tezos),TEZOS,2022-02-13T09:08:04+00:00,258,258,XTZ,0.0,258,9.923,9.923,288,20.32
9243,Voxelsne,fxhash 1.0 (Tezos),TEZOS,2022-02-13T09:14:04+00:00,64,64,XTZ,256.0,64,336.816,592.816,121,1804.55
9245,γ_hole,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:39:04+00:00,78,78,XTZ,87.97,78,101.1,189.07,92,437.37
9246,micro black hole,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:58:34+00:00,94,94,XTZ,96.0,94,74.02,170.02,119,534.63
9247,Paper Cowboys ,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:59:34+00:00,35,35,XTZ,52.5,35,17.1,69.6,40,230.85
9248,"fx(cryptonoises,bits)",fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:02:34+00:00,6,6,XTZ,4.222,6,6.166,10.388,13,31.6
9249,kaneda,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:04:04+00:00,3,3,XTZ,1.5,3,0.0,1.5,3,5.75
925,Shaped Lines,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:09:42+00:00,11,11,XTZ,5.78,11,0.0,5.78,11,25.22
9251,grafFX00,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:22:34+00:00,13,13,XTZ,13.0,13,0.0,13.0,13,48.97
9252,hash,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:28:34+00:00,128,128,XTZ,128.0,128,69.298,197.298,157,628.35
9253,Quantum Portal,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:34:34+00:00,6,6,XTZ,7.2,6,0.0,7.2,6,28.5
9254,Texture pattern I ,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:35:34+00:00,43,43,XTZ,76.0,43,12.5,88.5,45,305.34
9255,Fluids,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:38:04+00:00,99,99,XTZ,495.0,99,322.641,817.641,118,2495.37
9256,Riverside,fxhash 1.0 (Tezos),TEZOS,2022-02-13T10:49:34+00:00,5,5,XTZ,25.0,5,10.0,35.0,7,142.3
9257,0C Blizzard,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:50:34+00:00,6,6,XTZ,4.68,6,0.0,4.68,6,17.21
9258,Astro Letters,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:53:34+00:00,4,4,XTZ,4.0,4,0.0,4.0,4,15.92
926,ENTROPIKAOS 112021FX,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:09:42+00:00,20,20,XTZ,10.7,20,0.0,10.7,20,52.81
9260,Fission Garden (Special Edition),fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:57:04+00:00,20,20,XTZ,60.0,20,5.0,65.0,21,248.92
9262,FXHashTikis,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:08:04+00:00,7,7,XTZ,7.0,7,0.0,7.0,7,27.48
9263,Avenue,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:08:34+00:00,29,29,XTZ,58.0,29,2.29,60.29,32,230.68
9264,Sequins RGB,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:11:34+00:00,1,1,XTZ,1.0,1,0.0,1.0,1,3.26
9266,ascii love battles,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:18:04+00:00,8,8,XTZ,4.0,8,0.0,4.0,8,15.97
9267,Just Another Manic Sunday,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:23:34+00:00,13,13,XTZ,6.5,13,5.0,11.5,14,32.4
9268,Re:,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:26:34+00:00,6,6,XTZ,6.0,6,0.0,6.0,6,23.03
9269,nzfkrs,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:31:34+00:00,7,7,XTZ,2.5,7,0.0,2.5,7,9.81
927,Marginalia,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:10:42+00:00,20,20,XTZ,40.0,20,49.0,89.0,22,289.65
9271,Floating bear,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:37:04+00:00,0,0,XTZ,0.0,0,0.0,0.0,0,0.0
9272,Microsillon,fxhash 1.0 (Tezos),TEZOS,2022-02-13T11:47:14+00:00,80,80,XTZ,390.0,80,3354.33,3744.33,179,9027.93
9273,Rendezvous,fxhash 1.0 (Tezos),TEZOS,2022-02-13T15:16:14+00:00,5,5,XTZ,0.75,5,0.0,0.75,5,2.82
9274,Particles,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:19:44+00:00,5,5,XTZ,5.0,5,0.0,5.0,5,19.26
9275,Go With The Flow,fxhash 1.0 (Tezos),TEZOS,2022-02-13T15:23:44+00:00,2,2,XTZ,2.0,2,0.0,2.0,2,7.83
9276,Locked Up,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:25:14+00:00,4,4,XTZ,4.0,4,0.9,4.9,5,18.63
9277,Impossible Sneakers,fxhash 1.0 (Tezos),TEZOS,2022-02-13T12:31:44+00:00,75,75,XTZ,281.25,75,912.105,1193.355,165,4345.5
9278,Hash Smoke,fxhash 1.0 (Tezos),TEZOS,2022-02-13T15:49:44+00:00,64,64,XTZ,6.44,64,6.38,12.82,70,34.59
9279,Stylin Skulls,fxhash 1.0 (Tezos),TEZOS,2022-02-13T16:02:44+00:00,9,9,XTZ,4.5,9,0.0,4.5,9,17.36
928,Magic Light - anomagica #1,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:23:22+00:00,40,40,XTZ,40.0,40,0.0,40.0,40,199.01
9280,Complementary synapse,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:03:44+00:00,42,42,XTZ,126.0,42,13.19,139.19,47,467.73
9281,"""unfinished""",fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:21:44+00:00,444,444,XTZ,9729.83,444,34114.299999,43844.129999,701,100764.11
9282,Bandhani (Gujarati:બાંધણી),fxhash 1.0 (Tezos),TEZOS,2022-02-13T16:35:14+00:00,13,13,XTZ,26.0,13,0.0,26.0,13,92.2
9283,The Managed Miles - part 2,fxhash 1.0 (Tezos),TEZOS,2022-02-13T16:36:14+00:00,41,41,XTZ,41.0,41,0.0,41.0,41,148.83
9284,8bit RPG map gen.,fxhash 1.0 (Tezos),TEZOS,2022-02-13T16:37:44+00:00,1,1,XTZ,2.0,1,0.0,2.0,1,7.58
9286,Divide By Circle Unsquared,fxhash 1.0 (Tezos),TEZOS,2022-02-13T13:55:14+00:00,25,25,XTZ,0.0,25,317.4,317.4,36,507.38
9287,Artificial Still Life,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:01:44+00:00,54,54,XTZ,41.23,54,11.0,52.23,59,201.69
9288,Destiny Generator,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:03:14+00:00,23,23,XTZ,2.3,23,0.0,2.3,23,8.58
9289,Water Mandala Series I,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:21:44+00:00,1,1,XTZ,0.5,1,0.0,0.5,1,1.63
929,кคɭєเ๔๏ร - Շгเคภﻮɭє,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:23:52+00:00,303,303,XTZ,606.0,303,118.63969,724.63969,321,3148.2
9290,Meta Mega Engine,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:24:44+00:00,5,5,XTZ,5.0,5,1.5,6.5,6,25.35
9291,Cities/Skylines,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:26:44+00:00,25,25,XTZ,25.0,25,68.5,93.5,32,355.09
9292,subsatellite,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:29:44+00:00,100,100,XTZ,750.0,100,224.97,974.97,121,3301.68
9293,Solids T/F,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:38:14+00:00,24,24,XTZ,48.0,24,16.0,64.0,28,205.66
9295,VADFAD,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:42:44+00:00,156,156,XTZ,9.75,156,7.79,17.54,162,41.84
9296,Square,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:43:14+00:00,75,75,XTZ,54.0,75,100.61,154.61,87,350.17
9298,Attractor,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:44:14+00:00,6,6,XTZ,3.0,6,0.0,3.0,6,11.04
9299,Construction of destructuring,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:47:44+00:00,16,16,XTZ,16.0,16,2.5,18.5,17,63.39
93,Breathing,fxhash 1.0 (Tezos),TEZOS,2021-11-15T10:01:58+00:00,50,50,XTZ,250.0,50,94.0969,344.0969,67,1627.48
930,Modulo,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:24:22+00:00,16,16,XTZ,12.0,16,0.0,12.0,16,54.43
9300,Palimpsest,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:49:44+00:00,20,20,XTZ,20.0,20,17.8,37.8,24,131.76
9301,Tezzo Kitty,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:50:14+00:00,51,51,XTZ,33.966,51,6.0,39.966,53,140.54
9303,IRO_GEMU,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:57:14+00:00,40,40,XTZ,0.0,40,1.93,1.93,45,7.56
9304,Softer Fields,fxhash 1.0 (Tezos),TEZOS,2022-02-13T14:58:14+00:00,5,5,XTZ,15.0,5,0.0,15.0,5,57.55
9305,Blurring of Chromatic Alternation,fxhash 1.0 (Tezos),TEZOS,2022-02-13T17:58:44+00:00,83,83,XTZ,332.0,83,60.2,392.2,88,1374.18
9307,Calculating Infinity,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:00:34+00:00,128,128,XTZ,153.6,128,108.57,262.17,163,1039.84
9308,Twins: Physical Equality,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:01:04+00:00,2,2,XTZ,4.0,2,0.0,4.0,2,15.68
9309,Flower Field V1,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:01:04+00:00,1,1,XTZ,2.5,1,0.0,2.5,1,9.82
931,Kaleidoscope,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:25:52+00:00,6,6,XTZ,60.0,6,15.0,75.0,7,304.2
9310,The Girl and the Magic Forest Spirits,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:02:04+00:00,8,8,XTZ,8.0,8,0.0,8.0,8,31.32
9311,[heart/ascii.glitch],fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:07:04+00:00,12,12,XTZ,12.0,12,0.0,12.0,12,45.83
9313,LFP_GEN2,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:11:04+00:00,1,1,XTZ,0.666,1,0.0,0.666,1,2.6
9314,Labyrinth,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:12:34+00:00,3,3,XTZ,1.5,3,0.0,1.5,3,5.94
9316,Ethereal Glitched Quadrangles,fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:16:34+00:00,6,6,XTZ,6.0,6,0.0,6.0,6,22.85
9317,Valentine's Waifu,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:21:44+00:00,9,9,XTZ,4.5,9,0.0,4.5,9,16.5
9318,Dusk is near,fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:22:14+00:00,1,1,XTZ,0.0,1,0.0,0.0,1,0.0
9319,Plants & Art ,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:24:14+00:00,15,15,XTZ,7.5,15,0.0,7.5,15,28.5
932,Who is calling you?,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:28:52+00:00,6,6,XTZ,6.0,6,0.0,6.0,6,28.59
9320,fire obsidian,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:24:44+00:00,5,5,XTZ,2.5,5,0.0,2.5,5,9.44
9321,fx(solars),fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:32:44+00:00,18,18,XTZ,42.0,18,0.0,42.0,18,165.78
9322,Mod Quad Designs #1,fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:34:14+00:00,7,7,XTZ,7.0,7,3.11,10.11,10,31.22
9323,Thrashin' Springfield,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:34:44+00:00,13,13,XTZ,13.0,13,6.9,19.9,14,50.1
9325,Dither_Graffiti,fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:45:14+00:00,63,63,XTZ,315.0,63,327.0,642.0,69,2037.66
9326,Abstract,fxhash 1.0 (Tezos),TEZOS,2022-02-14T05:51:14+00:00,9,9,XTZ,2.25,9,0.0,2.25,10,8.44
9327,Back and Forth,fxhash 1.0 (Tezos),TEZOS,2022-02-14T08:52:14+00:00,2,2,XTZ,2.0,2,0.0,2.0,2,7.62
933,The beginning!,fxhash 1.0 (Tezos),TEZOS,2021-11-23T10:31:22+00:00,3,3,XTZ,3.0,3,0.0,3.0,3,13.3
9330,Wobbler,fxhash 1.0 (Tezos),TEZOS,2022-02-14T09:30:44+00:00,8,8,XTZ,4.0,8,0.0,4.0,8,15.53
9331,Nocturne II,fxhash 1.0 (Tezos),TEZOS,2022-02-14T09:35:14+00:00,8,8,XTZ,7.2,8,0.0,7.2,8,28.37
