channel,rotator,hue360,sat100,light100,length
3,285.270,199.6875,76.5625,76.5625,238
3,285.270,219.375,79.6875,79.6875,238
4,285.270,219.375,87.5,87.5,118
3,285.459,151.875,76.5625,76.5625,118
3,285.459,194.0625,72.65625,72.65625,224
3,285.459,194.0625,72.65625,72.65625,224
3,285.648,182.8125,66.40625,66.40625,118
3,285.648,182.8125,66.40625,66.40625,118
3,285.648,188.4375,69.53125,69.53125,118
3,285.648,188.4375,69.53125,69.53125,118
3,285.648,213.75,78.90625,78.90625,238
3,285.648,213.75,78.90625,78.90625,238
4,285.648,213.75,86.71875,86.71875,104
3,285.837,149.0625,79.6875,79.6875,118
3,285.837,194.0625,62.5,62.5,118
3,285.837,194.0625,62.5,62.5,118
1,286.026,112.5,95.3125,95.3125,238
10,286.026,112.5,83.59375,83.59375,118
10,286.026,180,92.96875,92.96875,118
10,286.026,199.6875,92.96875,92.96875,238
10,286.215,213.75,56.25,56.25,118
1,286.405,146.25,91.40625,91.40625,238
10,286.405,146.25,79.6875,79.6875,118
10,286.405,180,69.53125,69.53125,118
10,286.405,199.6875,72.65625,72.65625,238
10,286.594,194.0625,76.5625,76.5625,118
10,286.594,219.375,56.25,56.25,118
1,286.783,120.9375,95.3125,95.3125,238
10,286.783,120.9375,83.59375,83.59375,118
10,286.783,188.4375,69.53125,69.53125,238
10,286.972,194.0625,69.53125,69.53125,118
1,287.161,154.6875,95.3125,95.3125,238
10,287.161,154.6875,83.59375,83.59375,118
10,287.161,199.6875,76.5625,76.5625,118
10,287.161,222.1875,69.53125,69.53125,238
10,287.351,202.5,72.65625,72.65625,118
1,287.540,140.625,95.3125,95.3125,238
10,287.540,140.625,83.59375,83.59375,118
10,287.540,185.625,69.53125,69.53125,118
10,287.540,208.125,83.59375,83.59375,238
10,287.729,202.5,76.5625,76.5625,118
1,287.918,174.375,95.3125,95.3125,238
10,287.918,174.375,83.59375,83.59375,118
10,287.918,182.8125,59.375,59.375,118
10,287.918,199.6875,69.53125,69.53125,118
10,287.918,222.1875,72.65625,72.65625,238
10,288.107,194.0625,62.5,62.5,118
1,288.296,126.5625,99.21875,99.21875,238
10,288.296,126.5625,83.59375,83.59375,118
10,288.296,180,62.5,62.5,118
10,288.296,188.4375,69.53125,69.53125,238
10,288.486,185.625,56.25,56.25,118
1,288.675,160.3125,93.75,93.75,238
10,288.675,160.3125,72.65625,72.65625,118
10,288.675,188.4375,62.5,62.5,238
10,288.864,194.0625,66.40625,66.40625,118
1,289.053,132.1875,90.625,90.625,238
10,289.053,132.1875,69.53125,69.53125,118
10,289.053,185.625,69.53125,69.53125,118
10,289.053,199.6875,53.125,53.125,238
10,289.242,202.5,62.5,62.5,118
1,289.431,165.9375,93.75,93.75,238
10,289.431,165.9375,72.65625,72.65625,118
10,289.431,182.8125,59.375,59.375,118
10,289.431,199.6875,72.65625,72.65625,238
10,289.621,194.0625,62.5,62.5,118
1,289.810,118.125,97.65625,97.65625,238
10,289.810,118.125,76.5625,76.5625,118
10,289.810,182.8125,59.375,59.375,118
10,289.810,199.6875,66.40625,66.40625,238
10,289.999,202.5,69.53125,69.53125,118
1,290.188,151.875,99.21875,99.21875,238
10,290.188,151.875,83.59375,83.59375,118
10,290.188,180,69.53125,69.53125,118
10,290.188,208.125,69.53125,69.53125,238
10,290.377,202.5,69.53125,69.53125,118
1,290.566,120.9375,93.75,93.75,238
10,290.566,120.9375,72.65625,72.65625,118
10,290.566,185.625,59.375,59.375,118
10,290.566,199.6875,76.5625,76.5625,238
10,290.756,194.0625,72.65625,72.65625,118
1,290.945,154.6875,99.21875,99.21875,238
10,290.945,154.6875,79.6875,79.6875,104
10,290.945,182.8125,66.40625,66.40625,118
10,290.945,188.4375,69.53125,69.53125,118
10,290.945,213.75,78.90625,78.90625,238
10,291.134,194.0625,62.5,62.5,118
1,291.314,151.875,89.0625,89.0625,1404
3,291.314,137.8125,72.65625,72.65625,118
3,291.314,151.875,89.0625,89.0625,124
10,291.314,151.875,89.0625,89.0625,1404
1,291.323,118.125,98.4375,98.4375,1429
3,291.323,104.0625,72.65625,72.65625,118
3,291.323,118.125,89.0625,89.0625,118
3,291.323,171.5625,60.15625,60.15625,118
3,291.323,182.8125,67.1875,67.1875,238
3,291.323,202.5,60.15625,60.15625,358
10,291.323,118.125,98.4375,98.4375,1429
3,291.512,216.5625,60.15625,60.15625,238
3,291.701,180,60.15625,60.15625,238
3,291.712,247.5,47.65625,47.65625,351
4,291.712,247.5,55.46875,55.46875,111
3,291.891,219.375,69.53125,69.53125,238
4,291.891,219.375,77.34375,77.34375,118
3,292.080,168.75,57.03125,57.03125,125
3,292.080,177.1875,50,50,238
3,292.091,250.3125,63.28125,63.28125,351
4,292.091,250.3125,71.09375,71.09375,118
3,292.269,247.5,60.15625,60.15625,238
4,292.269,247.5,67.96875,67.96875,118
3,292.458,168.75,60.15625,60.15625,118
3,292.458,180,70.3125,70.3125,238
3,292.458,199.6875,63.28125,63.28125,358
3,292.647,196.875,78.90625,78.90625,238
3,292.836,98.4375,88.28125,88.28125,118
3,292.836,132.1875,83.59375,83.59375,118
3,292.836,165.9375,66.40625,66.40625,118
3,292.836,174.375,76.5625,76.5625,238
3,292.836,191.25,76.5625,76.5625,238
3,293.026,135,83.59375,83.59375,238
3,293.026,194.0625,76.5625,76.5625,238
3,293.215,199.6875,69.53125,69.53125,198
3,293.215,241.875,88.28125,88.28125,229
4,293.215,241.875,96.09375,96.09375,118
3,293.404,146.25,88.28125,88.28125,118
3,293.404,202.5,76.5625,76.5625,118
4,293.404,202.5,84.375,84.375,118
1,293.584,98.4375,98.4375,98.4375,1898
3,293.584,98.4375,93.75,93.75,124
10,293.584,98.4375,98.4375,98.4375,1898
1,293.593,132.1875,98.4375,98.4375,1918
3,293.593,132.1875,96.875,96.875,118
3,293.593,165.9375,63.28125,63.28125,118
3,293.593,180,70.3125,70.3125,238
3,293.593,199.6875,67.1875,67.1875,238
10,293.593,132.1875,98.4375,98.4375,1918
3,293.782,109.6875,79.6875,79.6875,118
3,293.782,143.4375,76.5625,76.5625,238
3,293.782,202.5,70.3125,70.3125,238
4,293.782,202.5,78.125,78.125,118
3,293.971,115.3125,79.6875,79.6875,118
3,293.971,149.0625,79.6875,79.6875,238
3,293.971,199.6875,70.3125,70.3125,238
4,293.971,199.6875,78.125,78.125,118
3,294.161,118.125,62.5,62.5,118
3,294.161,151.875,72.65625,72.65625,238
3,294.161,194.0625,57.03125,57.03125,238
4,294.161,194.0625,64.84375,64.84375,118
3,294.350,165.9375,66.40625,66.40625,118
3,294.350,171.5625,69.53125,69.53125,118
3,294.350,188.4375,72.65625,72.65625,238
3,294.350,222.1875,92.96875,92.96875,238
4,294.350,222.1875,99.21875,99.21875,118
3,294.539,154.6875,88.28125,88.28125,238
3,294.539,191.25,66.40625,66.40625,238
3,294.728,168.75,72.65625,72.65625,118
3,294.728,177.1875,72.65625,72.65625,118
3,294.728,194.0625,56.25,56.25,238
3,294.728,253.125,76.5625,76.5625,238
4,294.728,253.125,84.375,84.375,118
3,294.917,160.3125,72.65625,72.65625,238
3,294.917,202.5,76.5625,76.5625,238
3,295.107,174.375,59.375,59.375,118
3,295.107,185.625,66.40625,66.40625,125
3,295.107,208.125,72.65625,72.65625,238
3,295.118,219.375,88.28125,88.28125,231
4,295.118,219.375,96.09375,96.09375,118
3,295.296,151.875,88.28125,88.28125,238
3,295.296,202.5,79.6875,79.6875,238
3,295.485,171.5625,66.40625,66.40625,118
3,295.485,180,83.59375,83.59375,118
3,295.485,196.875,69.53125,69.53125,238
3,295.485,250.3125,83.59375,83.59375,238
4,295.485,250.3125,91.40625,91.40625,118
3,295.674,154.6875,83.59375,83.59375,238
3,295.674,194.0625,83.59375,83.59375,238
3,295.863,168.75,72.65625,72.65625,118
3,295.863,180,79.6875,79.6875,125
3,295.863,191.25,72.65625,72.65625,238
3,295.874,216.5625,72.65625,72.65625,231
4,295.874,216.5625,80.46875,80.46875,118
3,296.052,146.25,83.59375,83.59375,238
3,296.052,194.0625,76.5625,76.5625,238
3,296.242,174.375,69.53125,69.53125,125
3,296.242,182.8125,72.65625,72.65625,125
3,296.253,196.875,69.53125,69.53125,205
3,296.253,213.75,72.65625,72.65625,225
4,296.253,213.75,80.46875,80.46875,118
3,296.431,149.0625,72.65625,72.65625,118
3,296.431,199.6875,62.5,62.5,118
1,296.620,112.5,89.0625,89.0625,318
1,296.620,146.25,79.6875,79.6875,478
10,296.620,112.5,99.21875,99.21875,118
10,296.620,112.5,89.0625,89.0625,118
10,296.620,146.25,88.28125,88.28125,118
10,296.620,146.25,79.6875,79.6875,118
10,296.620,180,92.96875,92.96875,238
10,296.620,199.6875,92.96875,92.96875,318
10,296.809,213.75,56.25,56.25,238
1,296.872,199.6875,72.65625,72.65625,318
10,296.872,199.6875,72.65625,72.65625,198
10,296.998,180,69.53125,69.53125,118
10,296.998,199.6875,72.65625,72.65625,238
10,296.998,247.5,46.09375,46.09375,238
1,297.124,213.75,69.53125,69.53125,158
10,297.124,213.75,69.53125,69.53125,158
10,297.187,194.0625,76.5625,76.5625,118
10,297.187,219.375,56.25,56.25,118
1,297.377,140.625,97.65625,97.65625,318
1,297.377,165.9375,83.59375,83.59375,478
10,297.377,140.625,97.65625,97.65625,118
10,297.377,165.9375,83.59375,83.59375,118
10,297.377,188.4375,69.53125,69.53125,238
10,297.377,247.5,50,50,238
10,297.566,194.0625,69.53125,69.53125,198
10,297.566,241.875,66.40625,66.40625,238
1,297.629,208.125,88.28125,88.28125,318
10,297.629,208.125,88.28125,88.28125,198
10,297.755,199.6875,76.5625,76.5625,238
10,297.755,222.1875,69.53125,69.53125,238
1,297.881,227.8125,76.5625,76.5625,158
10,297.881,227.8125,76.5625,76.5625,158
10,297.944,202.5,72.65625,72.65625,118
10,297.944,227.8125,56.25,56.25,118
1,298.133,154.6875,92.96875,92.96875,478
1,298.133,188.4375,83.59375,83.59375,478
10,298.133,120.9375,83.59375,83.59375,118
10,298.133,154.6875,83.59375,83.59375,118
10,298.133,154.6875,92.96875,92.96875,118
10,298.133,185.625,69.53125,69.53125,118
10,298.133,188.4375,83.59375,83.59375,238
10,298.133,208.125,83.59375,83.59375,238
10,298.322,149.0625,83.59375,83.59375,238
10,298.322,202.5,76.5625,76.5625,238
1,298.385,233.4375,83.59375,83.59375,318
10,298.385,233.4375,83.59375,83.59375,198
10,298.512,182.8125,59.375,59.375,238
10,298.512,199.6875,69.53125,69.53125,238
10,298.512,222.1875,72.65625,72.65625,238
1,298.647,247.5,79.6875,79.6875,154
10,298.647,247.5,79.6875,79.6875,152
10,298.701,146.25,76.5625,76.5625,118
10,298.701,194.0625,62.5,62.5,120
1,298.890,185.625,79.6875,79.6875,318
10,298.890,180,62.5,62.5,118
10,298.890,185.625,79.6875,79.6875,118
10,298.890,188.4375,69.53125,69.53125,118
10,298.890,233.4375,69.53125,69.53125,238
1,298.901,151.875,92.96875,92.96875,471
10,298.901,151.875,92.96875,92.96875,231
10,299.079,106.875,88.28125,88.28125,118
10,299.079,140.625,83.59375,83.59375,198
10,299.079,185.625,56.25,56.25,238
1,299.142,227.8125,76.5625,76.5625,318
10,299.142,227.8125,76.5625,76.5625,198
10,299.268,112.5,83.59375,83.59375,118
10,299.268,146.25,79.6875,79.6875,238
10,299.268,188.4375,62.5,62.5,238
1,299.394,241.875,83.59375,83.59375,165
10,299.394,241.875,83.59375,83.59375,158
10,299.457,115.3125,92.96875,92.96875,118
10,299.457,149.0625,76.5625,76.5625,118
10,299.457,194.0625,66.40625,66.40625,125
1,299.647,154.6875,92.96875,92.96875,318
1,299.647,188.4375,76.5625,76.5625,478
10,299.647,154.6875,92.96875,92.96875,118
10,299.647,185.625,69.53125,69.53125,118
10,299.647,188.4375,76.5625,76.5625,118
10,299.647,199.6875,53.125,53.125,238
10,299.647,219.375,69.53125,69.53125,238
10,299.836,151.875,88.28125,88.28125,198
10,299.836,202.5,62.5,62.5,238
1,299.899,247.5,72.65625,72.65625,318
10,299.899,247.5,72.65625,72.65625,198
10,300.025,182.8125,59.375,59.375,118
10,300.025,199.6875,72.65625,72.65625,238
10,300.025,250.3125,69.53125,69.53125,238
1,300.151,267.1875,56.25,56.25,158
10,300.151,267.1875,56.25,56.25,158
10,300.214,149.0625,66.40625,66.40625,118
10,300.214,194.0625,62.5,62.5,118
1,300.403,199.6875,76.5625,76.5625,318
10,300.403,182.8125,59.375,59.375,118
10,300.403,199.6875,66.40625,66.40625,118
10,300.403,199.6875,76.5625,76.5625,118
10,300.403,216.5625,83.59375,83.59375,238
1,300.414,165.9375,85.9375,85.9375,471
10,300.414,165.9375,85.9375,85.9375,231
10,300.592,149.0625,76.5625,76.5625,198
10,300.592,202.5,69.53125,69.53125,238
1,300.656,241.875,72.65625,72.65625,318
10,300.656,241.875,72.65625,72.65625,198
10,300.782,180,69.53125,69.53125,118
10,300.782,208.125,69.53125,69.53125,238
10,300.782,247.5,72.65625,72.65625,238
1,300.908,261.5625,72.65625,72.65625,165
10,300.908,261.5625,72.65625,72.65625,158
10,300.971,146.25,83.59375,83.59375,118
10,300.971,202.5,69.53125,69.53125,125
1,301.160,188.4375,89.0625,89.0625,318
10,301.160,185.625,59.375,59.375,118
10,301.160,188.4375,89.0625,89.0625,118
10,301.160,199.6875,76.5625,76.5625,118
10,301.160,219.375,79.6875,79.6875,238
1,301.171,222.1875,79.6875,79.6875,471
10,301.171,222.1875,79.6875,79.6875,231
10,301.349,151.875,76.5625,76.5625,198
10,301.349,194.0625,72.65625,72.65625,224
1,301.412,227.8125,69.53125,69.53125,318
10,301.412,227.8125,69.53125,69.53125,198
10,301.538,182.8125,66.40625,66.40625,118
10,301.538,188.4375,69.53125,69.53125,238
10,301.538,213.75,78.90625,78.90625,238
1,301.664,241.875,72.65625,72.65625,160
10,301.664,241.875,72.65625,72.65625,158
10,301.727,149.0625,79.6875,79.6875,118
10,301.727,194.0625,62.5,62.5,120
1,301.917,185.625,77.34375,77.34375,1435
3,301.917,112.5,99.21875,99.21875,118
3,301.917,118.125,67.96875,67.96875,118
3,301.917,146.25,88.28125,88.28125,118
3,301.917,151.875,83.59375,83.59375,118
3,301.917,180,92.96875,92.96875,118
3,301.917,180,92.96875,92.96875,118
3,301.917,199.6875,92.96875,92.96875,238
3,301.917,199.6875,92.96875,92.96875,238
10,301.917,185.625,77.34375,77.34375,1435
1,301.928,219.375,95.3125,95.3125,1428
10,301.928,219.375,95.3125,95.3125,1428
3,302.106,213.75,56.25,56.25,238
3,302.106,213.75,56.25,56.25,238
3,302.295,180,69.53125,69.53125,118
3,302.295,180,69.53125,69.53125,118
3,302.295,199.6875,72.65625,72.65625,118
3,302.295,199.6875,72.65625,72.65625,238
3,302.295,247.5,46.09375,46.09375,238
4,302.295,247.5,53.90625,53.90625,118
3,302.484,194.0625,76.5625,76.5625,118
3,302.484,194.0625,76.5625,76.5625,118
3,302.484,219.375,56.25,56.25,238
3,302.484,219.375,56.25,56.25,238
3,302.673,188.4375,69.53125,69.53125,118
3,302.673,188.4375,69.53125,69.53125,238
3,302.673,247.5,50,50,238
4,302.673,247.5,57.8125,57.8125,118
3,302.863,194.0625,69.53125,69.53125,118
3,302.863,194.0625,69.53125,69.53125,238
3,302.863,241.875,66.40625,66.40625,238
4,302.863,241.875,74.21875,74.21875,118
3,303.052,199.6875,76.5625,76.5625,118
3,303.052,199.6875,76.5625,76.5625,118
3,303.052,222.1875,69.53125,69.53125,238
3,303.052,222.1875,69.53125,69.53125,238
3,303.241,202.5,72.65625,72.65625,118
3,303.241,202.5,72.65625,72.65625,238
3,303.241,227.8125,56.25,56.25,238
3,303.430,120.9375,83.59375,83.59375,118
3,303.430,154.6875,83.59375,83.59375,118
3,303.430,185.625,69.53125,69.53125,118
3,303.430,185.625,69.53125,69.53125,118
3,303.430,208.125,83.59375,83.59375,238
3,303.430,208.125,83.59375,83.59375,238
4,303.430,208.125,91.40625,91.40625,118
3,303.619,149.0625,83.59375,83.59375,118
3,303.619,202.5,76.5625,76.5625,238
3,303.619,202.5,76.5625,76.5625,238
3,303.808,182.8125,59.375,59.375,118
3,303.808,182.8125,59.375,59.375,118
3,303.808,199.6875,69.53125,69.53125,118
3,303.808,199.6875,69.53125,69.53125,118
3,303.808,222.1875,72.65625,72.65625,238
3,303.808,222.1875,72.65625,72.65625,238
4,303.808,222.1875,80.46875,80.46875,118
3,303.998,146.25,76.5625,76.5625,118
3,303.998,194.0625,62.5,62.5,120
3,303.998,194.0625,62.5,62.5,120
1,304.187,165.9375,79.6875,79.6875,1918
1,304.187,199.6875,76.5625,76.5625,1918
3,304.187,132.1875,79.6875,79.6875,118
3,304.187,180,62.5,62.5,118
3,304.187,180,62.5,62.5,118
3,304.187,188.4375,69.53125,69.53125,118
3,304.187,188.4375,69.53125,69.53125,118
3,304.187,233.4375,69.53125,69.53125,238
10,304.187,165.9375,79.6875,79.6875,1918
10,304.187,199.6875,76.5625,76.5625,1918
3,304.198,98.4375,83.59375,83.59375,231
3,304.376,106.875,88.28125,88.28125,118
3,304.376,140.625,83.59375,83.59375,118
3,304.376,185.625,56.25,56.25,238
3,304.376,185.625,56.25,56.25,238
4,304.376,185.625,64.0625,64.0625,118
3,304.565,112.5,83.59375,83.59375,118
3,304.565,146.25,79.6875,79.6875,118
3,304.565,188.4375,62.5,62.5,238
3,304.565,188.4375,62.5,62.5,238
4,304.565,188.4375,70.3125,70.3125,118
3,304.754,115.3125,92.96875,92.96875,118
3,304.754,149.0625,76.5625,76.5625,118
3,304.754,194.0625,66.40625,66.40625,238
3,304.754,194.0625,66.40625,66.40625,238
4,304.754,194.0625,74.21875,74.21875,118
3,304.943,185.625,69.53125,69.53125,118
3,304.943,185.625,69.53125,69.53125,118
3,304.943,199.6875,53.125,53.125,118
3,304.943,199.6875,53.125,53.125,238
3,304.943,219.375,69.53125,69.53125,238
4,304.943,219.375,77.34375,77.34375,118
3,305.133,151.875,88.28125,88.28125,118
3,305.133,202.5,62.5,62.5,238
3,305.133,202.5,62.5,62.5,238
3,305.322,182.8125,59.375,59.375,118
3,305.322,182.8125,59.375,59.375,118
3,305.322,199.6875,72.65625,72.65625,118
3,305.322,199.6875,72.65625,72.65625,238
3,305.322,250.3125,69.53125,69.53125,238
4,305.322,250.3125,77.34375,77.34375,118
3,305.511,149.0625,66.40625,66.40625,118
3,305.511,194.0625,62.5,62.5,238
3,305.511,194.0625,62.5,62.5,238
3,305.700,182.8125,59.375,59.375,118
3,305.700,182.8125,59.375,59.375,118
3,305.700,199.6875,66.40625,66.40625,118
3,305.700,199.6875,66.40625,66.40625,238
3,305.700,216.5625,83.59375,83.59375,238
4,305.700,216.5625,91.40625,91.40625,118
3,305.889,149.0625,76.5625,76.5625,118
3,305.889,202.5,69.53125,69.53125,238
3,305.889,202.5,69.53125,69.53125,238
3,306.078,180,69.53125,69.53125,118
3,306.078,180,69.53125,69.53125,118
3,306.078,208.125,69.53125,69.53125,118
3,306.078,208.125,69.53125,69.53125,238
3,306.078,247.5,72.65625,72.65625,238
4,306.078,247.5,80.46875,80.46875,118
3,306.268,146.25,83.59375,83.59375,118
3,306.268,202.5,69.53125,69.53125,238
3,306.268,202.5,69.53125,69.53125,238
3,306.457,185.625,59.375,59.375,118
3,306.457,185.625,59.375,59.375,118
3,306.457,199.6875,76.5625,76.5625,118
3,306.457,199.6875,76.5625,76.5625,238
3,306.457,219.375,79.6875,79.6875,238
4,306.457,219.375,87.5,87.5,118
3,306.646,151.875,76.5625,76.5625,118
3,306.646,194.0625,72.65625,72.65625,224
3,306.646,194.0625,72.65625,72.65625,224
3,306.835,182.8125,66.40625,66.40625,118
3,306.835,182.8125,66.40625,66.40625,118
3,306.835,188.4375,69.53125,69.53125,118
3,306.835,188.4375,69.53125,69.53125,118
3,306.835,213.75,78.90625,78.90625,238
3,306.835,213.75,78.90625,78.90625,238
4,306.835,213.75,86.71875,86.71875,104
3,307.024,149.0625,79.6875,79.6875,118
3,307.024,194.0625,62.5,62.5,118
3,307.024,194.0625,62.5,62.5,120
1,307.213,112.5,83.59375,83.59375,358
1,307.213,146.25,83.59375,83.59375,478
10,307.213,112.5,99.21875,99.21875,118
10,307.213,112.5,99.21875,99.21875,118
10,307.213,146.25,92.96875,92.96875,118
10,307.213,146.25,88.28125,88.28125,118
10,307.213,180,92.96875,92.96875,238
10,307.213,199.6875,92.96875,92.96875,358
10,307.403,213.75,56.25,56.25,238
1,307.592,247.5,46.09375,46.09375,238
10,307.592,180,69.53125,69.53125,118
10,307.592,199.6875,72.65625,72.65625,238
10,307.592,247.5,46.09375,46.09375,238
1,307.781,219.375,56.25,56.25,118
10,307.781,194.0625,76.5625,76.5625,118
10,307.781,219.375,56.25,56.25,118
1,307.970,120.9375,83.59375,83.59375,118
1,307.970,154.6875,92.96875,92.96875,238
1,307.970,247.5,50,50,358
10,307.970,120.9375,99.21875,99.21875,118
10,307.970,154.6875,88.28125,88.28125,118
10,307.970,188.4375,69.53125,69.53125,238
10,307.970,247.5,50,50,238
1,308.159,241.875,66.40625,66.40625,358
10,308.159,194.0625,69.53125,69.53125,238
10,308.159,241.875,66.40625,66.40625,238
1,308.348,222.1875,69.53125,69.53125,238
10,308.348,199.6875,76.5625,76.5625,238
10,308.348,222.1875,69.53125,69.53125,238
1,308.538,227.8125,56.25,56.25,118
10,308.538,202.5,72.65625,72.65625,118
10,308.538,227.8125,56.25,56.25,118
1,308.727,140.625,79.6875,79.6875,358
1,308.727,174.375,92.96875,92.96875,478
10,308.727,120.9375,83.59375,83.59375,118
10,308.727,140.625,92.96875,92.96875,118
10,308.727,154.6875,83.59375,83.59375,118
10,308.727,174.375,99.21875,99.21875,118
10,308.727,185.625,69.53125,69.53125,238
10,308.727,208.125,83.59375,83.59375,238
10,308.916,149.0625,83.59375,83.59375,238
10,308.916,202.5,76.5625,76.5625,238
1,309.105,222.1875,72.65625,72.65625,238
10,309.105,182.8125,59.375,59.375,118
10,309.105,199.6875,69.53125,69.53125,238
10,309.105,222.1875,72.65625,72.65625,238
10,309.294,146.25,76.5625,76.5625,118
10,309.294,194.0625,62.5,62.5,118
1,309.484,132.1875,83.59375,83.59375,118
1,309.484,165.9375,99.21875,99.21875,478
1,309.484,233.4375,69.53125,69.53125,478
10,309.484,132.1875,88.28125,88.28125,118
10,309.484,165.9375,92.96875,92.96875,118
10,309.484,180,62.5,62.5,118
10,309.484,188.4375,69.53125,69.53125,238
10,309.484,233.4375,69.53125,69.53125,238
10,309.673,106.875,88.28125,88.28125,118
10,309.673,140.625,83.59375,83.59375,238
10,309.673,185.625,56.25,56.25,238
10,309.862,112.5,83.59375,83.59375,118
10,309.862,146.25,79.6875,79.6875,238
10,309.862,188.4375,62.5,62.5,238
10,310.051,115.3125,92.96875,92.96875,118
10,310.051,149.0625,76.5625,76.5625,118
10,310.051,194.0625,66.40625,66.40625,118
1,310.240,126.5625,79.6875,79.6875,118
1,310.240,160.3125,79.6875,79.6875,358
1,310.240,219.375,69.53125,69.53125,478
10,310.240,126.5625,92.96875,92.96875,118
10,310.240,160.3125,92.96875,92.96875,118
10,310.240,185.625,69.53125,69.53125,118
10,310.240,199.6875,53.125,53.125,238
10,310.240,219.375,69.53125,69.53125,238
10,310.429,151.875,88.28125,88.28125,238
10,310.429,202.5,62.5,62.5,238
1,310.619,250.3125,69.53125,69.53125,238
10,310.619,182.8125,59.375,59.375,118
10,310.619,199.6875,72.65625,72.65625,238
10,310.619,250.3125,69.53125,69.53125,238
10,310.808,149.0625,66.40625,66.40625,118
10,310.808,194.0625,62.5,62.5,118
1,310.997,118.125,88.28125,88.28125,118
1,310.997,151.875,88.28125,88.28125,358
1,310.997,216.5625,83.59375,83.59375,478
10,310.997,118.125,92.96875,92.96875,118
10,310.997,151.875,92.96875,92.96875,118
10,310.997,182.8125,59.375,59.375,118
10,310.997,199.6875,66.40625,66.40625,238
10,310.997,216.5625,83.59375,83.59375,238
10,311.186,149.0625,76.5625,76.5625,238
10,311.186,202.5,69.53125,69.53125,238
1,311.375,247.5,72.65625,72.65625,238
10,311.375,180,69.53125,69.53125,118
10,311.375,208.125,69.53125,69.53125,238
10,311.375,247.5,72.65625,72.65625,238
10,311.564,146.25,83.59375,83.59375,118
10,311.564,202.5,69.53125,69.53125,118
1,311.754,120.9375,88.28125,88.28125,118
1,311.754,154.6875,92.96875,92.96875,478
1,311.754,219.375,79.6875,79.6875,478
10,311.754,120.9375,92.96875,92.96875,118
10,311.754,154.6875,99.21875,99.21875,118
10,311.754,185.625,59.375,59.375,118
10,311.754,199.6875,76.5625,76.5625,238
10,311.754,219.375,79.6875,79.6875,238
10,311.943,151.875,76.5625,76.5625,224
10,311.943,194.0625,72.65625,72.65625,238
10,312.132,182.8125,66.40625,66.40625,118
10,312.132,188.4375,69.53125,69.53125,238
10,312.132,213.75,78.90625,78.90625,238
10,312.321,149.0625,79.6875,79.6875,118
10,312.321,194.0625,62.5,62.5,118
1,312.510,112.5,83.59375,83.59375,3358
1,312.510,146.25,92.96875,92.96875,3358
3,312.510,104.0625,72.65625,72.65625,118
3,312.510,112.5,88.28125,88.28125,118
3,312.510,137.8125,72.65625,72.65625,118
3,312.510,146.25,99.21875,99.21875,118
3,312.510,171.5625,69.53125,69.53125,118
3,312.510,182.8125,76.5625,76.5625,238
3,312.510,202.5,69.53125,69.53125,358
10,312.510,112.5,83.59375,83.59375,3358
10,312.510,146.25,92.96875,92.96875,3358
3,312.699,216.5625,69.53125,69.53125,238
4,312.699,216.5625,77.34375,77.34375,118
3,312.889,180,69.53125,69.53125,238
3,312.900,247.5,57.03125,57.03125,351
4,312.900,247.5,64.84375,64.84375,111
3,313.078,219.375,78.90625,78.90625,238
4,313.078,219.375,86.71875,86.71875,118
3,313.267,168.75,66.40625,66.40625,125
3,313.267,177.1875,59.375,59.375,238
3,313.278,250.3125,72.65625,72.65625,351
4,313.278,250.3125,80.46875,80.46875,118
3,313.456,247.5,69.53125,69.53125,238
4,313.456,247.5,77.34375,77.34375,118
3,313.645,168.75,69.53125,69.53125,118
3,313.645,180,79.6875,79.6875,238
3,313.645,199.6875,72.65625,72.65625,358
3,313.834,196.875,88.28125,88.28125,238
3,314.024,98.4375,88.28125,88.28125,118
3,314.024,132.1875,83.59375,83.59375,118
3,314.024,165.9375,66.40625,66.40625,118
3,314.024,174.375,76.5625,76.5625,238
3,314.024,191.25,76.5625,76.5625,238
3,314.213,135,83.59375,83.59375,238
3,314.213,194.0625,76.5625,76.5625,238
3,314.402,199.6875,69.53125,69.53125,238
3,314.402,241.875,88.28125,88.28125,238
4,314.402,241.875,96.09375,96.09375,118
3,314.591,146.25,88.28125,88.28125,238
3,314.591,202.5,76.5625,76.5625,238
3,314.780,168.75,72.65625,72.65625,118
3,314.780,180,79.6875,79.6875,118
3,314.780,199.6875,76.5625,76.5625,238
3,314.780,247.5,92.96875,92.96875,238
4,314.780,247.5,99.21875,99.21875,118
3,314.969,109.6875,79.6875,79.6875,118
3,314.969,143.4375,76.5625,76.5625,238
3,314.969,202.5,79.6875,79.6875,238
3,315.159,115.3125,79.6875,79.6875,118
3,315.159,149.0625,79.6875,79.6875,238
3,315.159,199.6875,79.6875,79.6875,238
3,315.348,118.125,62.5,62.5,118
3,315.348,151.875,72.65625,72.65625,238
3,315.348,194.0625,66.40625,66.40625,238
3,315.537,165.9375,66.40625,66.40625,118
3,315.537,171.5625,69.53125,69.53125,118
3,315.537,188.4375,72.65625,72.65625,238
3,315.537,222.1875,92.96875,92.96875,238
4,315.537,222.1875,99.21875,99.21875,118
3,315.726,154.6875,88.28125,88.28125,238
3,315.726,191.25,66.40625,66.40625,238
3,315.915,168.75,72.65625,72.65625,118
3,315.915,177.1875,72.65625,72.65625,118
