"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"#000000FF","#808080FF","#FFFFFFFF","#000004FF","#00000CFF","#000010FF","#000018FF","#000020FF","#000024FF","#00002CFF","#000030FF","#000038FF"
"#CC34B4FF","#CC34B4FF","#CC34B8FF","#CC30BCFF","#C830C0FF","#C82CC8FF","#C82CCCFF","#C428D0FF","#C428D4FF","#C424DCFF","#C024E0FF","#C020E4FF"
"#BDB76BFF","#F0E68CFF","#EEE8AAFF","#FAFAD2FF","#FFFFE0FF","#FFFF00FF","#FFD700FF","#EEDD82FF","#DAA520FF","#B8860BFF","#BC8F8FFF","#8B4513FF"
"#303030FF","#A488C0FF","#AC8CC0FF","#B490C0FF","#BC94C0FF","#C498C0FF","#CC98C0FF","#D49CC0FF","#DCA0C0FF","#E4A4C0FF","#ECA8C0FF","#E4A0BCFF"
"#6C5880FF","#6C5880FF","#6C5880FF","#685C84FF","#685C84FF","#645C84FF","#605C84FF","#606088FF","#5C6088FF","#5C6088FF","#586088FF","#54648CFF"
"#E04CF0FF","#E04CF0FF","#E050F0FF","#E054F0FF","#E458F0FF","#E45CF0FF","#E460F0FF","#E460F0FF","#E464F0FF","#E468F0FF","#E46CF0FF","#E870F0FF"
"#00ACFCFF","#00ACFCFF","#00ACFCFF","#00A8FCFF","#00A4FCFF","#00A0FCFF","#009CFCFF","#0098FCFF","#0098FCFF","#0094FCFF","#0090FCFF","#008CFCFF"
"#112AC6FF","#539BE2FF","#161066FF","#40234CFF","#073F93FF","#2C6CCCFF","#265121FF","#04422CFF","#112AC6FF","#539BE2FF","#161066FF","#40234CFF"
"#080808FF","#C0B090FF","#C0A480FF","#504844FF","#708C58FF","#688460FF","#5C6854FF","#18080CFF","#606C5CFF","#80684CFF","#2C1C18FF","#9C8C74FF"
"#3868B8FF","#3468B4FF","#3468B4FF","#3468B0FF","#3468B0FF","#3068ACFF","#3068ACFF","#3064A8FF","#3064A8FF","#2C64A4FF","#2C64A4FF","#2C64A4FF"
"#FF0000FF","#FF00FFFF","#0000FFFF","#00FFFFFF","#00FF00FF","#FFFF00FF","#7F0000FF","#7F007FFF","#00007FFF","#007F7FFF","#007F00FF","#827F00FF"
"#19AEFFFF","#0084C8FF","#005C94FF","#FF4141FF","#DC0000FF","#B50000FF","#FFFF3EFF","#FF9900FF","#FF6600FF","#FFC022FF","#B88100FF","#804D00FF"
"#000000FF","#A800A8FF","#FC5454FF","#FC54A8FF","#FC54FCFF","#FCA8FCFF","#FCFC00FF","#FCFCA8FF","#FCFCFCFF","#A8FCFCFF","#00FCFCFF","#54A8FCFF"
"#000000FF","#000018FF","#000018FF","#00001CFF","#000020FF","#000020FF","#000024FF","#000028FF","#080028FF","#100024FF","#180024FF","#200020FF"
"#000000FF","#808080FF","#FFFFFFFF","#FCFC80FF","#FCF87CFF","#FCF478FF","#F8F478FF","#F8F074FF","#F8F070FF","#F8EC70FF","#F4EC6CFF","#F4E86CFF"
"#000000FF","#010101FF","#020202FF","#030303FF","#040404FF","#050505FF","#060606FF","#070707FF","#080808FF","#090909FF","#0A0A0AFF","#0B0B0BFF"
"#7CA480FF","#7CA480FF","#7CA47CFF","#7CA07CFF","#7CA07CFF","#78A07CFF","#78A07CFF","#789C7CFF","#789C7CFF","#789C78FF","#749C78FF","#749878FF"
"#070707FF","#0F0F0FFF","#171717FF","#1F1F1FFF","#272727FF","#2F2F2FFF","#373737FF","#3F3F3FFF","#474747FF","#4F4F4FFF","#575757FF","#5F5F5FFF"
"#000000FF","#000000FF","#040404FF","#040404FF","#080808FF","#080808FF","#0C0C0CFF","#0C0C0CFF","#101010FF","#101010FF","#141414FF","#141414FF"
"#000000FF","#808080FF","#FFFFFFFF","#000400FF","#000C00FF","#001000FF","#001800FF","#002000FF","#002400FF","#002C00FF","#003000FF","#003800FF"
"#000000FF","#808080FF","#FFFFFFFF","#A490B4FF","#A090B4FF","#A090B0FF","#A08CACFF","#A08CA8FF","#A08CA4FF","#A088A4FF","#9C88A0FF","#9C889CFF"
"#000000FF","#1A1A1AFF","#333333FF","#4D4D4DFF","#666666FF","#808080FF","#999999FF","#B3B3B3FF","#CCCCCCFF","#E6E6E6FF","#ECECECFF","#F2F2F2FF"
"#000000FF","#808080FF","#FFFFFFFF","#90846CFF","#908470FF","#908474FF","#908874FF","#908878FF","#908C78FF","#908C7CFF","#908C80FF","#909080FF"
"#181C57FF","#252B82FF","#3139AEFF","#E9E9F2FF","#8D91D0FF","#3139AEFF","#F5E7E7FF","#CD8282FF","#A51D1EFF","#E8EEE6FF","#8AA678FF","#2B5D0AFF"
"#FFFAFAFF","#F8F8FFFF","#F5F5F5FF","#DCDCDCFF","#FFFAF0FF","#FDF5E6FF","#FAF0E6FF","#FAEBD7FF","#FFEFD5FF","#FFEBCDFF","#FFE4C4FF","#FFDAB9FF"
"#00007FFF","#00007FFF","#00008DFF","#00009BFF","#0000A9FF","#0000B7FF","#0000C6FF","#0000D4FF","#0000E2FF","#0000F0FF","#0000FFFF","#000EFFFF"
"#8B8989FF","#8B8682FF","#8B8378FF","#8B7D6BFF","#8B7765FF","#8B795EFF","#8B8970FF","#8B8878FF","#8B8B83FF","#838B83FF","#8B8386FF","#8B7D7BFF"
"#FFFAFAFF","#F8F8FFFF","#F5F5F5FF","#DCDCDCFF","#FFFAF0FF","#FDF5E6FF","#FAF0E6FF","#FAEBD7FF","#FFEFD5FF","#FFEBCDFF","#FFE4C4FF","#FFDAB9FF"
"#ECE804FF","#ECE804FF","#E8E804FF","#E4E804FF","#E4E804FF","#E0E804FF","#DCE804FF","#DCE804FF","#D8E804FF","#D4E404FF","#D4E404FF","#D0E404FF"
"#CC9064FF","#CC9064FF","#C89468FF","#C8986CFF","#C89870FF","#C49C74FF","#C4A078FF","#C0A47CFF","#ACD4B4FF","#C0A880FF","#C0AC84FF","#BCB088FF"
"#18140CFF","#F4F0E8FF","#C44448FF","#30845CFF","#F0E848FF","#343074FF","#BC306CFF","#2874C4FF","#18140CFF","#F4F0E8FF","#C44448FF","#30845CFF"
"#E29191FF","#99DD92FF","#93D8B9FF","#94C4D3FF","#949ACEFF","#B394CCFF","#CC96B1FF","#CCA499FF","#DFE592FF","#FFA560FF","#6BFF63FF","#65FFCCFF"
"#F0F000FF","#F0E000FF","#F0D000FF","#F0C000FF","#F0B000FF","#F0A000FF","#F09000FF","#F08000FF","#F07000FF","#F06000FF","#F05000FF","#F04000FF"
"#000000FF","#808080FF","#FFFFFFFF","#4C0000FF","#480000FF","#440000FF","#400000FF","#3C0000FF","#380000FF","#340000FF","#300000FF","#2C0000FF"
"#000000FF","#808080FF","#FFFFFFFF","#3C0050FF","#3C0054FF","#400054FF","#400058FF","#440058FF","#44005CFF","#480060FF","#480064FF","#4C0064FF"
"#000000FF","#696969FF","#808080FF","#A9A9A9FF","#C0C0C0FF","#D3D3D3FF","#DCDCDCFF","#F5F5F5FF","#FFFFFFFF","#BC8F8FFF","#CD5C5CFF","#A52A2AFF"
"#FCE94FFF","#EDD400FF","#C4A000FF","#8AE234FF","#73D216FF","#4E9A06FF","#FCAF3EFF","#F57900FF","#CE5C00FF","#729FCFFF","#3465A4FF","#204A87FF"
"#000000FF","#808080FF","#FFFFFFFF","#0000A8FF","#0400ACFF","#0408ACFF","#040CACFF","#0410ACFF","#0814B0FF","#0818B0FF","#081CB0FF","#0C20B0FF"
"#FFFFFFFF","#CCCCCCFF","#999999FF","#666666FF","#333333FF","#000000FF","#FFCC00FF","#FF9900FF","#FF6600FF","#FF3300FF","#000000FF","#333333FF"
"#000000FF","#000000FF","#000008FF","#000010FF","#000018FF","#000020FF","#000028FF","#000030FF","#000038FF","#000040FF","#000048FF","#000054FF"
"#C40909FF","#D8D508FF","#ED6E00FF","#E80032FF","#8C0B0BFF","#E4AA04FF","#750000FF","#C40909FF","#D8D508FF","#ED6E00FF","#E80032FF","#8C0B0BFF"
"#FFFFFFFF","#FFFFCCFF","#FFFF99FF","#FFFF66FF","#FFFF33FF","#FFFF00FF","#FFCCFFFF","#FFCCCCFF","#FFCC99FF","#FFCC66FF","#FFCC33FF","#FFCC00FF"
"#FFFFFFFF","#FFFFCCFF","#FFFF99FF","#FFFF66FF","#FFFF33FF","#FFFF00FF","#FFCCFFFF","#FFCCCCFF","#FFCC99FF","#FFCC66FF","#FFCC33FF","#FFCC00FF"
"#FFFFFFFF","#FFFF66FF","#FFFF33FF","#FFFF00FF","#CCFF66FF","#66FFFFFF","#66FF33FF","#66FF00FF","#33FFFFFF","#33FFCCFF","#33FF66FF","#33FF33FF"
"#996600FF","#CC9900FF","#FFCC00FF","#FFFF00FF","#FFFF99FF","#FFDB9DFF","#FFCC66FF","#FF9933FF","#FF794BFF","#FF3300FF","#990000FF","#333366FF"
"#24492EFF","#015B58FF","#2C6184FF","#59629BFF","#89689DFF","#BA7999FF","#E69B99FF","#24492EFF","#015B58FF","#2C6184FF","#59629BFF","#89689DFF"
"#33271EFF","#74677EFF","#AC8EABFF","#D7B1C5FF","#EBBDC8FF","#F2CEC7FF","#F8E3D1FF","#FEFBE9FF","#33271EFF","#74677EFF","#AC8EABFF","#D7B1C5FF"
"#00496FFF","#0F85A0FF","#EDD746FF","#ED8B00FF","#DD4124FF","#00496FFF","#0F85A0FF","#EDD746FF","#ED8B00FF","#DD4124FF","#00496FFF","#0F85A0FF"
"#2D2926FF","#33454EFF","#537380FF","#81A9ADFF","#ECECECFF","#2D2926FF","#33454EFF","#537380FF","#81A9ADFF","#ECECECFF","#2D2926FF","#33454EFF"
"#362904FF","#54450FFF","#45681EFF","#4A9152FF","#64A8A8FF","#85B6CEFF","#CDE5F9FF","#EEF3FFFF","#362904FF","#54450FFF","#45681EFF","#4A9152FF"
"#41476BFF","#675478FF","#9E6374FF","#C67B6FFF","#DE9B71FF","#EFBC82FF","#FBDFA2FF","#41476BFF","#675478FF","#9E6374FF","#C67B6FFF","#DE9B71FF"
"#5D74A5FF","#B0CBE7FF","#FEF7C7FF","#EBA07EFF","#A8554EFF","#5D74A5FF","#B0CBE7FF","#FEF7C7FF","#EBA07EFF","#A8554EFF","#5D74A5FF","#B0CBE7FF"
"#2D4030FF","#516823FF","#DEC000FF","#E2E260FF","#677E8EFF","#88A2B9FF","#2D4030FF","#516823FF","#DEC000FF","#E2E260FF","#677E8EFF","#88A2B9FF"
"#6E7CB9FF","#7BBCD5FF","#D0E2AFFF","#F5DB99FF","#E89C81FF","#D2848DFF","#6E7CB9FF","#7BBCD5FF","#D0E2AFFF","#F5DB99FF","#E89C81FF","#D2848DFF"
"#4A3A3BFF","#984136FF","#C26A7AFF","#ECC0A1FF","#F0F0E4FF","#4A3A3BFF","#984136FF","#C26A7AFF","#ECC0A1FF","#F0F0E4FF","#4A3A3BFF","#984136FF"
"#D8AEDDFF","#BF9BDDFF","#CB74ADFF","#E69E9CFF","#FFC3A3FF","#FBE4C6FF","#D8AEDDFF","#BF9BDDFF","#CB74ADFF","#E69E9CFF","#FFC3A3FF","#FBE4C6FF"
"#4F412BFF","#865A3CFF","#BA783EFF","#E69C4CFF","#FBCC74FF","#FFFBDAFF","#4F412BFF","#865A3CFF","#BA783EFF","#E69C4CFF","#FBCC74FF","#FFFBDAFF"
"#1D457FFF","#61599DFF","#C36377FF","#EB7F54FF","#F2AF4AFF","#1D457FFF","#61599DFF","#C36377FF","#EB7F54FF","#F2AF4AFF","#1D457FFF","#61599DFF"
"#009474FF","#11C2B5FF","#72E1E1FF","#F1F4EEFF","#EFDDCFFF","#DCBE9BFF","#B0986CFF","#009474FF","#11C2B5FF","#72E1E1FF","#F1F4EEFF","#EFDDCFFF"
"#4B2991FF","#872CA2FF","#C0369DFF","#EA4F88FF","#FA7876FF","#F6A97AFF","#EDD9A3FF","#4B2991FF","#872CA2FF","#C0369DFF","#EA4F88FF","#FA7876FF"
"#245668FF","#0F7279FF","#0D8F81FF","#39AB7EFF","#6EC574FF","#A9DC67FF","#EDEF5DFF","#245668FF","#0F7279FF","#0D8F81FF","#39AB7EFF","#6EC574FF"
"#009B9EFF","#42B7B9FF","#A7D3D4FF","#F1F1F1FF","#E4C1D9FF","#D691C1FF","#C75DABFF","#009B9EFF","#42B7B9FF","#A7D3D4FF","#F1F1F1FF","#E4C1D9FF"
"#009392FF","#39B185FF","#9CCB86FF","#E9E29CFF","#EEB479FF","#E88471FF","#CF597EFF","#009392FF","#39B185FF","#9CCB86FF","#E9E29CFF","#EEB479FF"
"#009392FF","#72AAA1FF","#B1C7B3FF","#F1EAC8FF","#E5B9ADFF","#D98994FF","#D0587EFF","#009392FF","#72AAA1FF","#B1C7B3FF","#F1EAC8FF","#E5B9ADFF"
"#008080FF","#70A494FF","#B4C8A8FF","#F6EDBDFF","#EDBB8AFF","#DE8A5AFF","#CA562CFF","#008080FF","#70A494FF","#B4C8A8FF","#F6EDBDFF","#EDBB8AFF"
"#3D5941FF","#778868FF","#B5B991FF","#F6EDBDFF","#EDBB8AFF","#DE8A5AFF","#CA562CFF","#3D5941FF","#778868FF","#B5B991FF","#F6EDBDFF","#EDBB8AFF"
"#A16928FF","#BD925AFF","#D6BD8DFF","#EDEAC2FF","#B5C8B8FF","#79A7ACFF","#2887A1FF","#A16928FF","#BD925AFF","#D6BD8DFF","#EDEAC2FF","#B5C8B8FF"
"#798234FF","#A3AD62FF","#D0D3A2FF","#FDFBE4FF","#F0C6C3FF","#DF91A3FF","#D46780FF","#798234FF","#A3AD62FF","#D0D3A2FF","#FDFBE4FF","#F0C6C3FF"
"#E58606FF","#5D69B1FF","#52BCA3FF","#99C945FF","#CC61B0FF","#24796CFF","#DAA51BFF","#2F8AC4FF","#764E9FFF","#ED645AFF","#CC3A8EFF","#A5AA99FF"
"#88CCEEFF","#CC6677FF","#DDCC77FF","#117733FF","#332288FF","#AA4499FF","#44AA99FF","#999933FF","#882255FF","#661100FF","#6699CCFF","#888888FF"
"#5F4690FF","#1D6996FF","#38A6A5FF","#0F8554FF","#73AF48FF","#EDAD08FF","#E17C05FF","#CC503EFF","#94346EFF","#6F4070FF","#994E95FF","#666666FF"
"#66C5CCFF","#F6CF71FF","#F89C74FF","#DCB0F2FF","#87C55FFF","#9EB9F3FF","#FE88B1FF","#C9DB74FF","#8BE0A4FF","#B497E7FF","#D3B484FF","#B3B3B3FF"
"#7F3C8DFF","#11A579FF","#3969ACFF","#F2B701FF","#E73F74FF","#80BA5AFF","#E68310FF","#008695FF","#CF1C90FF","#F97B72FF","#4B4B8FFF","#A5AA99FF"
"#855C75FF","#D9AF6BFF","#AF6458FF","#736F4CFF","#526A83FF","#625377FF","#68855CFF","#9C9C5EFF","#A06177FF","#8C785DFF","#467378FF","#7C7C7CFF"
"#B0F2BCFF","#89E8ACFF","#67DBA5FF","#4CC8A3FF","#38B2A3FF","#2C98A0FF","#257D98FF","#B0F2BCFF","#89E8ACFF","#67DBA5FF","#4CC8A3FF","#38B2A3FF"
"#D1EEEAFF","#A8DBD9FF","#85C4C9FF","#68ABB8FF","#4F90A6FF","#3B738FFF","#2A5674FF","#D1EEEAFF","#A8DBD9FF","#85C4C9FF","#68ABB8FF","#4F90A6FF"
"#FCDE9CFF","#FAA476FF","#F0746EFF","#E34F6FFF","#DC3977FF","#B9257AFF","#7C1D6FFF","#FCDE9CFF","#FAA476FF","#F0746EFF","#E34F6FFF","#DC3977FF"
"#F3E79BFF","#FAC484FF","#F8A07EFF","#EB7F86FF","#CE6693FF","#A059A0FF","#5C53A5FF","#F3E79BFF","#FAC484FF","#F8A07EFF","#EB7F86FF","#CE6693FF"
"#F6D2A9FF","#F5B78EFF","#F19C7CFF","#EA8171FF","#DD686CFF","#CA5268FF","#B13F64FF","#F6D2A9FF","#F5B78EFF","#F19C7CFF","#EA8171FF","#DD686CFF"
"#F9DDDAFF","#F2B9C4FF","#E597B9FF","#CE78B3FF","#AD5FADFF","#834BA0FF","#573B88FF","#F9DDDAFF","#F2B9C4FF","#E597B9FF","#CE78B3FF","#AD5FADFF"
"#F3E0F7FF","#E4C7F1FF","#D1AFE8FF","#B998DDFF","#9F82CEFF","#826DBAFF","#63589FFF","#F3E0F7FF","#E4C7F1FF","#D1AFE8FF","#B998DDFF","#9F82CEFF"
"#FEF6B5FF","#FFDD9AFF","#FFC285FF","#FFA679FF","#FA8A76FF","#F16D7AFF","#E15383FF","#FEF6B5FF","#FFDD9AFF","#FFC285FF","#FFA679FF","#FA8A76FF"
"#FDE0C5FF","#FACBA6FF","#F8B58BFF","#F59E72FF","#F2855DFF","#EF6A4CFF","#EB4A40FF","#FDE0C5FF","#FACBA6FF","#F8B58BFF","#F59E72FF","#F2855DFF"
"#ECDA9AFF","#EFC47EFF","#F3AD6AFF","#F7945DFF","#F97B57FF","#F66356FF","#EE4D5AFF","#ECDA9AFF","#EFC47EFF","#F3AD6AFF","#F7945DFF","#F97B57FF"
"#E4F1E1FF","#B4D9CCFF","#89C0B6FF","#63A6A0FF","#448C8AFF","#287274FF","#0D585FFF","#E4F1E1FF","#B4D9CCFF","#89C0B6FF","#63A6A0FF","#448C8AFF"
"#F3CBD3FF","#EAA9BDFF","#DD88ACFF","#CA699DFF","#B14D8EFF","#91357DFF","#6C2167FF","#F3CBD3FF","#EAA9BDFF","#DD88ACFF","#CA699DFF","#B14D8EFF"
"#D3F2A3FF","#97E196FF","#6CC08BFF","#4C9B82FF","#217A79FF","#105965FF","#074050FF","#D3F2A3FF","#97E196FF","#6CC08BFF","#4C9B82FF","#217A79FF"
"#D2FBD4FF","#A5DBC2FF","#7BBCB0FF","#559C9EFF","#3A7C89FF","#235D72FF","#123F5AFF","#D2FBD4FF","#A5DBC2FF","#7BBCB0FF","#559C9EFF","#3A7C89FF"
"#FBE6C5FF","#F5BA98FF","#EE8A82FF","#DC7176FF","#C8586CFF","#9C3F5DFF","#70284AFF","#FBE6C5FF","#F5BA98FF","#EE8A82FF","#DC7176FF","#C8586CFF"
"#FFC6C4FF","#F4A3A8FF","#E38191FF","#CC607DFF","#AD466CFF","#8B3058FF","#672044FF","#FFC6C4FF","#F4A3A8FF","#E38191FF","#CC607DFF","#AD466CFF"
"#EDE5CFFF","#E0C2A2FF","#D39C83FF","#C1766FFF","#A65461FF","#813753FF","#541F3FFF","#EDE5CFFF","#E0C2A2FF","#D39C83FF","#C1766FFF","#A65461FF"
"#F7FEAEFF","#B7E6A5FF","#7CCBA2FF","#46AEA0FF","#089099FF","#00718BFF","#045275FF","#F7FEAEFF","#B7E6A5FF","#7CCBA2FF","#46AEA0FF","#089099FF"
"#C4E6C3FF","#96D2A4FF","#6DBC90FF","#4DA284FF","#36877AFF","#266B6EFF","#1D4F60FF","#C4E6C3FF","#96D2A4FF","#6DBC90FF","#4DA284FF","#36877AFF"
"#543005FF","#8C510AFF","#BF812DFF","#DFC27DFF","#F6E8C3FF","#F5F5F5FF","#C7EAE5FF","#80CDC1FF","#35978FFF","#01665EFF","#003C30FF","#543005FF"
"#8E0152FF","#C51B7DFF","#DE77AEFF","#F1B6DAFF","#FDE0EFFF","#F7F7F7FF","#E6F5D0FF","#B8E186FF","#7FBC41FF","#4D9221FF","#276419FF","#8E0152FF"
"#40004BFF","#762A83FF","#9970ABFF","#C2A5CFFF","#E7D4E8FF","#F7F7F7FF","#D9F0D3FF","#A6DBA0FF","#5AAE61FF","#1B7837FF","#00441BFF","#40004BFF"
"#7F3B08FF","#B35806FF","#E08214FF","#FDB863FF","#FEE0B6FF","#F7F7F7FF","#D8DAEBFF","#B2ABD2FF","#8073ACFF","#542788FF","#2D004BFF","#7F3B08FF"
"#67001FFF","#B2182BFF","#D6604DFF","#F4A582FF","#FDDBC7FF","#F7F7F7FF","#D1E5F0FF","#92C5DEFF","#4393C3FF","#2166ACFF","#053061FF","#67001FFF"
"#67001FFF","#B2182BFF","#D6604DFF","#F4A582FF","#FDDBC7FF","#FFFFFFFF","#E0E0E0FF","#BABABAFF","#878787FF","#4D4D4DFF","#1A1A1AFF","#67001FFF"
"#A50026FF","#D73027FF","#F46D43FF","#FDAE61FF","#FEE090FF","#FFFFBFFF","#E0F3F8FF","#ABD9E9FF","#74ADD1FF","#4575B4FF","#313695FF","#A50026FF"
"#A50026FF","#D73027FF","#F46D43FF","#FDAE61FF","#FEE08BFF","#FFFFBFFF","#D9EF8BFF","#A6D96AFF","#66BD63FF","#1A9850FF","#006837FF","#A50026FF"
"#9E0142FF","#D53E4FFF","#F46D43FF","#FDAE61FF","#FEE08BFF","#FFFFBFFF","#E6F598FF","#ABDDA4FF","#66C2A5FF","#3288BDFF","#5E4FA2FF","#9E0142FF"
"#7FC97FFF","#BEAED4FF","#FDC086FF","#FFFF99FF","#386CB0FF","#F0027FFF","#BF5B17FF","#666666FF","#7FC97FFF","#BEAED4FF","#FDC086FF","#FFFF99FF"
"#1B9E77FF","#D95F02FF","#7570B3FF","#E7298AFF","#66A61EFF","#E6AB02FF","#A6761DFF","#666666FF","#1B9E77FF","#D95F02FF","#7570B3FF","#E7298AFF"
"#A6CEE3FF","#1F78B4FF","#B2DF8AFF","#33A02CFF","#FB9A99FF","#E31A1CFF","#FDBF6FFF","#FF7F00FF","#CAB2D6FF","#6A3D9AFF","#FFFF99FF","#B15928FF"
"#FBB4AEFF","#B3CDE3FF","#CCEBC5FF","#DECBE4FF","#FED9A6FF","#FFFFCCFF","#E5D8BDFF","#FDDAECFF","#F2F2F2FF","#FBB4AEFF","#B3CDE3FF","#CCEBC5FF"
"#B3E2CDFF","#FDCDACFF","#CBD5E8FF","#F4CAE4FF","#E6F5C9FF","#FFF2AEFF","#F1E2CCFF","#CCCCCCFF","#B3E2CDFF","#FDCDACFF","#CBD5E8FF","#F4CAE4FF"
"#E41A1CFF","#377EB8FF","#4DAF4AFF","#984EA3FF","#FF7F00FF","#FFFF33FF","#A65628FF","#F781BFFF","#999999FF","#E41A1CFF","#377EB8FF","#4DAF4AFF"
"#66C2A5FF","#FC8D62FF","#8DA0CBFF","#E78AC3FF","#A6D854FF","#FFD92FFF","#E5C494FF","#B3B3B3FF","#66C2A5FF","#FC8D62FF","#8DA0CBFF","#E78AC3FF"
"#8DD3C7FF","#FFFFB3FF","#BEBADAFF","#FB8072FF","#80B1D3FF","#FDB462FF","#B3DE69FF","#FCCDE5FF","#D9D9D9FF","#BC80BDFF","#CCEBC5FF","#FFED6FFF"
"#F7FBFFFF","#DEEBF7FF","#C6DBEFFF","#9ECAE1FF","#6BAED6FF","#4292C6FF","#2171B5FF","#08519CFF","#08306BFF","#F7FBFFFF","#DEEBF7FF","#C6DBEFFF"
"#F7FCFDFF","#E5F5F9FF","#CCECE6FF","#99D8C9FF","#66C2A4FF","#41AE76FF","#238B45FF","#006D2CFF","#00441BFF","#F7FCFDFF","#E5F5F9FF","#CCECE6FF"
"#F7FCFDFF","#E0ECF4FF","#BFD3E6FF","#9EBCDAFF","#8C96C6FF","#8C6BB1FF","#88419DFF","#810F7CFF","#4D004BFF","#F7FCFDFF","#E0ECF4FF","#BFD3E6FF"
"#F7FCF0FF","#E0F3DBFF","#CCEBC5FF","#A8DDB5FF","#7BCCC4FF","#4EB3D3FF","#2B8CBEFF","#0868ACFF","#084081FF","#F7FCF0FF","#E0F3DBFF","#CCEBC5FF"
"#F7FCF5FF","#E5F5E0FF","#C7E9C0FF","#A1D99BFF","#74C476FF","#41AB5DFF","#238B45FF","#006D2CFF","#00441BFF","#F7FCF5FF","#E5F5E0FF","#C7E9C0FF"
"#FFFFFFFF","#F0F0F0FF","#D9D9D9FF","#BDBDBDFF","#969696FF","#737373FF","#525252FF","#252525FF","#000000FF","#FFFFFFFF","#F0F0F0FF","#D9D9D9FF"
"#FFF5EBFF","#FEE6CEFF","#FDD0A2FF","#FDAE6BFF","#FD8D3CFF","#F16913FF","#D94801FF","#A63603FF","#7F2704FF","#FFF5EBFF","#FEE6CEFF","#FDD0A2FF"
"#FFF7ECFF","#FEE8C8FF","#FDD49EFF","#FDBB84FF","#FC8D59FF","#EF6548FF","#D7301FFF","#B30000FF","#7F0000FF","#FFF7ECFF","#FEE8C8FF","#FDD49EFF"
"#FFF7FBFF","#ECE7F2FF","#D0D1E6FF","#A6BDDBFF","#74A9CFFF","#3690C0FF","#0570B0FF","#045A8DFF","#023858FF","#FFF7FBFF","#ECE7F2FF","#D0D1E6FF"
"#FFF7FBFF","#ECE2F0FF","#D0D1E6FF","#A6BDDBFF","#67A9CFFF","#3690C0FF","#02818AFF","#016C59FF","#014636FF","#FFF7FBFF","#ECE2F0FF","#D0D1E6FF"
"#F7F4F9FF","#E7E1EFFF","#D4B9DAFF","#C994C7FF","#DF65B0FF","#E7298AFF","#CE1256FF","#980043FF","#67001FFF","#F7F4F9FF","#E7E1EFFF","#D4B9DAFF"
"#FCFBFDFF","#EFEDF5FF","#DADAEBFF","#BCBDDCFF","#9E9AC8FF","#807DBAFF","#6A51A3FF","#54278FFF","#3F007DFF","#FCFBFDFF","#EFEDF5FF","#DADAEBFF"
"#FFF7F3FF","#FDE0DDFF","#FCC5C0FF","#FA9FB5FF","#F768A1FF","#DD3497FF","#AE017EFF","#7A0177FF","#49006AFF","#FFF7F3FF","#FDE0DDFF","#FCC5C0FF"
"#FFF5F0FF","#FEE0D2FF","#FCBBA1FF","#FC9272FF","#FB6A4AFF","#EF3B2CFF","#CB181DFF","#A50F15FF","#67000DFF","#FFF5F0FF","#FEE0D2FF","#FCBBA1FF"
"#FFFFE5FF","#F7FCB9FF","#D9F0A3FF","#ADDD8EFF","#78C679FF","#41AB5DFF","#238443FF","#006837FF","#004529FF","#FFFFE5FF","#F7FCB9FF","#D9F0A3FF"
"#FFFFD9FF","#EDF8B1FF","#C7E9B4FF","#7FCDBBFF","#41B6C4FF","#1D91C0FF","#225EA8FF","#253494FF","#081D58FF","#FFFFD9FF","#EDF8B1FF","#C7E9B4FF"
"#FFFFE5FF","#FFF7BCFF","#FEE391FF","#FEC44FFF","#FE9929FF","#EC7014FF","#CC4C02FF","#993404FF","#662506FF","#FFFFE5FF","#FFF7BCFF","#FEE391FF"
"#FFFFCCFF","#FFEDA0FF","#FED976FF","#FEB24CFF","#FD8D3CFF","#FC4E2AFF","#E31A1CFF","#BD0026FF","#800026FF","#FFFFCCFF","#FFEDA0FF","#FED976FF"
"#796409FF","#B6960DFF","#F5D341FF","#F7DE70FF","#FAE9A0FF","#F5F5F5FF","#D0EEF7FF","#B9E5F3FF","#A1DDEFFF","#689FB0FF","#456A76FF","#796409FF"
"#796409FF","#B6960DFF","#F5D341FF","#F7DE70FF","#FAE9A0FF","#F5F5F5FF","#DBC3D6FF","#CAA5C2FF","#B887ADFF","#7D4F73FF","#53354DFF","#796409FF"
"#53354DFF","#7D4F73FF","#B887ADFF","#CAA5C2FF","#DBC3D6FF","#F5F5F5FF","#99E3DDFF","#66D4CCFF","#33C6BBFF","#008A80FF","#005C55FF","#53354DFF"
"#53354DFF","#7D4F73FF","#B887ADFF","#CAA5C2FF","#DBC3D6FF","#F5F5F5FF","#FFD5C2FF","#FEC0A3FF","#FEAB85FF","#BF714DFF","#7F4B33FF","#53354DFF"
"#7F312FFF","#BE4A47FF","#FD817EFF","#FEA19EFF","#FEC0BFFF","#F5F5F5FF","#D0EEF7FF","#B9E5F3FF","#A1DDEFFF","#689FB0FF","#456A76FF","#7F312FFF"
"#7F312FFF","#BE4A47FF","#FD817EFF","#FEA19EFF","#FEC0BFFF","#F5F5F5FF","#AFB5B6FF","#879092FF","#5F6B6DFF","#293537FF","#1C2325FF","#7F312FFF"
"#7F312FFF","#BE4A47FF","#FD817EFF","#FEA19EFF","#FEC0BFFF","#F5F5F5FF","#99E3DDFF","#66D4CCFF","#33C6BBFF","#008A80FF","#005C55FF","#7F312FFF"
